ID,IDX,DATA_TITLE,DATA_TEXT,FILENAME,MEDIA_TYPE,MEDIA_NAME,CATEGORY,PUBDATE,PARAGRAPH_COUNT,SENTENCE_COUNT,TOKEN_COUNT
5150288,9083,‘신비한 동물들과 덤블도어’ 부동의 1위 올킬[MK박스오피스],"영화 `신비한 동물들과 덤블도어의 비밀`(감독 데이빗 예이츠)가 2주째 박스오피스 1위를 지키며 극장가를 점령했다. 

25일 영화진흥위원회 영화관 입장권 통합전산망 집계에 따르면 `신비한 동물들과 덤블도어의 비밀`은 22일부터 24일까지 주말동안 18만 6844명의 관객을 동원해 압도적인 수치로 1위를 지켰다. 누적관객수는 76만9001명. 

국내외 신작 개봉에도 `신비한 동물들과 덤블도어의 비밀`은 13일 개봉 이후 줄곧 정상을 지키며 관객들의 뜨거운 사랑을 받고 있는 가운데 상영관 취식까지 가능해지는 금주에는 흥행에 보다 탄력을 받을 것으로 예상된다. 

영화는 머글과의 전쟁을 선포한 그린델왈드와 덤블도어 군대의 대결 속 가장 거대하고 위험한, 세상을 구할 마법 전쟁을 그린다. 머글과 신비한 동물들을 지키기 위한 뉴트 팀의 활약과 초대형 마법 전쟁이 선사하는 최강 스케일, 본격적인 서사가 시작되는 시리즈 클라이맥스이자 전편에서 인기를 모았던 신비한 동물들의 매력과 더불어 새로운 등장인물들의 활약한다. 시리즈의 주역인 덤블도어의 충격적인 비밀이 밝혀지는 스토리가 색다른 즐거움을 전한다. 

`해리 포터` 시리즈와 `신비한 동물사전`을 잇는 직접적인 연결고리로 중국, 미국, 독일, 오스트리아, 부탄 등 3개 대륙, 6개국과 호그와트, 호그스미드 마을이 나와 반가움을 더한다. 

한편, 가습기 살균제 사건을 다룬 `공기 살인`은 2위를 차지했다. 지난 22일 개봉해 사흘 동안 6만4천여 명(13.3%)의 관객을 모았다. 

천우희 스릴러 `앵커`는 6만1천여 명(13.3%)으로 그 뒤를 이었다. 누적관객수는 10만3천여명이다. `앵커`와 같은 날 개봉한 산드라 블럭의 코믹 어드벤처 `로스트 시티`는 3만9천여명(8.3%)을 동원해 4위를 차지했다.",output_2_E_5150288.csv,뉴스,매일경제,600202,20220425,7,13,187
5150661,9067,원어스 2년만의 日 도쿄 콘서트 성료…17일 컴백,"그룹 원어스(ONEUS)가 2년 만에 열린 일본 도쿄 콘서트를 성황리에 마쳤다. 

소속사 RBW에 따르면 원어스는 지난 24일 도쿄 디즈니 리조트에 위치한 치바 마이하마 앰피시어터에서 세 번째 단독 콘서트 `2022 ONEUS JAPAN 3RD LIVE : BLOOD MOON`를 열고 약 2년 만에 현지 팬들과 만났다. 

이날 원어스는 일본 오리지널 곡 `808`, `코이시이`, `키세키`를 비롯해 `발키리`, `BLACK MIRROR`, `태양이 떨어진다`, `반박불가` 등 대표곡을 일본어 버전으로 선보이는 등 총 18곡의 다채로운 무대로 가득채운 고퀄리티 공연을 완성했다. 

원어스는 `Watch me burn`, `Motley Crew` 등 해외 팝을 자신들만의 스타일로 새롭게 재해석 한 무대로 숨겨둔 매력을 발산하며 팬들의 뜨거운 호응을 이끌었다. 이 밖에도 `쉽게 쓰여진 노래`, `월하미인`, `가자`, `TO BE OR NOT TO BE` 등 역대 타이틀곡으로 `무대 장인`의 면모를 보여줬다. 

원어스는 ""2년 전에도 이 곳에서 공연을 했었는데, 다시 같은 곳에서 많은 분들과 직접 만나 공연 할 수 있어 영광이다. 모두 투문 덕분이다""라며 뭉클한 마음을 드러냈다. 원어스는 탄탄한 가창력과 열정적인 퍼포먼스, 한 층 단단해진 팀워크로 마지막까지 여운 가득한 무대를 선사했다. 

원어스는 5월 2일 오사카 쿨 재팬 파크 오사카 WW홀에서 단독 콘서트를 개최하고 현지 열기를 이어간다. 오사카 공연 역시 전석 매진을 기록한 원어스는 다채로운 무대로 또 한번 팬들을 매료시킬 예정이다. 

지난 2월 뉴욕을 시작으로 비버리 힐스까지 미주 총 14개 도시, 2만여 명의 팬들을 열광시킨데 이어 일본 도쿄, 오사카 공연을 이어가며 ‘4세대 K팝 대표 퍼포머’다운 글로벌한 영향력을 과시하고 있다. 

한편 원어스는 오는 5월 17일 일곱 번째 미니앨범 ‘TRICKSTER’(트릭스터)로 컴백한다.",output_2_E_5150661.csv,뉴스,매일경제,600204,20220425,8,12,224
5151111,9053,"`컴백 D-2` 문별, 신곡 `C.I.T.T` 댄스 스포일러 공개","그룹 마마무 문별이 신곡 `C.I.T.T (Cheese in the Trap)` 안무 스포일러 영상을 공개했다. 

소속사 알비더블유(RBW)는 오늘(26일) 0시 마마무 공식 SNS를 통해 문별의 새 싱글명과 동명의 타이틀곡 `C.I.T.T (Cheese in the Trap)` 안무 스포일러 영상을 공개하고 관심을 집중시켰다. 

공개된 영상은 시뮬레이션 게임을 콘셉트로 문별은 짝사랑을 해결해주는 댄스 강사로 변신했다. 문별은 좋아하는 사람에게 어떻게 다가가야 할지 모르겠다는 고민에, 사랑을 고백하는 단계를 안무로 선보였다. 

먼저, 문별은 사랑을 표현하기 위해 상대방의 마음을 두드린 후 하트를 만들어 보였다. 이어 상대방에게 뻔뻔하게 다가가 하트를 조준해 발사하는 안무로 직진 고백을 강조했다. 

마지막으로 나에게 빠진 상대를 가두는 기술로 손으로 덫을 만드는 안무를 전수했다. 문별은 ""이렇게 하면 100% 고백에 성공할 수 있다""며 자신 만만한 모습을 보였다. 

이처럼 문별은 신곡 `C.I.T.T`의 스토리텔링이 담긴 퍼포먼스를 예고하며 완곡 무대에 대한 기대감을 높였다. 

매 앨범 무대를 장악하는 독보적인 콘셉트와 재치 넘치는 퍼포먼스로 `무대 장인` 수식어를 얻은 문별이 이번 신곡을 통해 어떤 매력을 보여줄지 관심이 뜨겁다. 

신곡 `C.I.T.T (Cheese in the Trap)`는 펑크한 기타 사운드가 가미된 댄스곡으로, 사랑을 빼앗기 위해 망설이지 않는 당돌함을 담아낸 곡이다. 

한편, 문별은 오는 28일 오후 6시 새 싱글 앨범 `C.I.T.T (Cheese in the Trap)`를 공개하고 활동에 나선다.",output_2_E_5151111.csv,뉴스,매일경제,600204,20220426,9,12,178
5151302,9046,"`소설가의 영화` 권해효 ""홍상수 자기 언어 갖고 있는 감독""","홍상수 감독의 27번째 장편영화 ‘소설가의 영화’가 배우 권해효 조윤희의 참석으로 관객과의 대화를 마쳤다. 

제72회 베를린국제영화제 은곰상 심사위원대상을 수상한 ‘소설가의 영화’가 지난 24일 헤이리시네마에서 오동진 평론가와 배우 권해효와 조윤희가 함께하는 관객과의 대화 행사를 진행했다. 

‘소설가의 영화’에서 권해효는 영화감독 효진 역을, 조윤희는 그의 부인 양주 역을 연기했다. 영화는 준희가 잠적한 후배 세원의 책방으로 먼 길을 찾아가고, 혼자 타워를 오르고, 영화감독 효진과 그의 부인 양주를 만나고, 공원을 산책하다 배우 길수를 만나게 되며, 길수에게 당신과 함께 영화를 만들고 싶다 설득을 하며 진행되는 이야기의 작품이다. 

오동진 평론가는 홍상수 감독의 작업 속도에 대해 물으며 ‘소설가의 영화’ 관객과의 대화를 시작했다. 권해효는 “홍 감독님이 현장에서 작업에 몰두하고 있는 모습을 보면 마치 저 사람은 이것 아니면 살 수 없는 사람처럼 엄청난 몰입을 하며 작업에 임하고 있다. 어쩌면 앞으로 홍 감독님의 작업은 더 가속이 붙지 않을까 싶다”라고 말했다. 

또 “‘소설가의 영화’를 홍상수 감독이 흑백으로 찍게 된 이유를 알고 있나”라는 질문에 권해효는 “겨울에서 봄으로 변하는 시기에 촬영했다. 아직까지는 풀이 올라오지 않은 앙상한 가지들이 주는 느낌들이 흑백과 어울렸던 것 같다”라며 자신의 생각을 전했다. 

포커스가 나간 듯한 장면에 대해서 조윤희는 “홍상수 감독님의 지난 작품 ‘인트로덕션’과 같은 경우 감독님께 물어보았다. 감독님께서는 그때 일부러 의도해서 그렇게 찍었다고 말하셨다”라고 말했다. 

계속해서 “홍상수 감독과 함께 작업한 작품 중 가장 인상 깊은 작품은 어떤 작품인가”라는 질문에 조윤희는 “감독님과 ‘그 후’라는 작품부터 함께 했다. 그때는 얼떨결에 참여하며 정신없이 작업하고 큰 행사도 치뤘었다. ‘인트로덕션’ 작품도 굉장히 좋았고 ‘당신얼굴 앞에서’는 영화를 봤을 당시 먹먹한 마음에 많이 울었다. 그리고 ‘인트로덕션’ 작품도 그렇고 최근 작품들은 계속해서 덜어내시면서 작업을 하신다. 아마 감독님은 영화가 이래도 되지 않을까 하는 마음으로 작업하시는 것 같다. 감독님 만이 할 수 있는 실험적인 작업을 계속해서 시도하고 계신 것 같다”라고 전했다. 

오동진 평론가의 “영화가 물리적이고 경제적이고 자본의 힘으로 만들어지기도 하지만 사실은 영화는 의지의 힘이기에 그런 면을 절대적으로 보여주는 감독이 마에스트로 홍상수라고 생각한다. 그의 작품에 대해 어떻게 생각하나”라는 질문에 권해효는 “자기 언어를 갖고 있는 몇 안 되는 감독이라는 측면에서 그의 영화는 일종의 장르와 같다고 느껴진다”라고 답했다. 

“많은 양의 대사를 당일에 전달 받는 것으로 알고 있는데 배우로서 힘든 점은 없었나”라는 이어지는 질문에 권해효는 “그때부터 재미있는 매직이 벌어진다. 홍상수 감독의 현장에서는 현장에 도착할 때까지 무슨 이야기인지 어떤 역할인지 알 수가 없다. 그렇게 됐을 때 좋은 점은 배우 스스로가 어떤 준비를 하지 않는다는 것이다. 좋은 의미에서 갇혀 있지 않다는 것을 의미하고, 습관적으로 표현하려는 욕구를 배제시킨다. 촬영 한 시간 전에 몇 장짜리의 대본을 토씨 하나 틀리지 않고 외우려고 대여섯 명의 배우가 합을 맞춰서 NG 없이 끝내려고 노력하려면 인간이 끌어 올릴 수 있는 최대치의 집중력을 요한다. 오롯이 상대 배우에게 집중하고 말에 집중하게 된다. 갇혀 있는 느낌이 들지 않기 때문에 영화를 찍으러 갈 때에는 어떠한 스트레스도 받지 않고 소풍 가는 느낌으로 자유롭다”며 촬영 현장을 생생하게 전했다. 

“극 중 배우들의 대사들이 주는 자연스러움에 대해 배우에게 상황만 주어질 때도 있나”라는 질문에 권해효는 “완벽히 조율된 채로 모두 홍상수 감독의 시나리오에서 나온 대사들이다. 우리의 일상이라는 것이 문을 열고 나가면 무슨 일이 벌어질지 모르는 것과 같이 홍 감독의 영화는 현실을 재현하고 있다는 것. 어쩌면 우리의 일상을 가장 밀접하게 삶과 유사한 영역까지 끌고 오는 것 같다”라고 말하며 홍상수 감독의 작업 방식이 삶과 얼마나 가까운지에 대한 자신의 생각을 전했다. 

영화의 해석에 대해 묻는 관객의 질문에 조윤희는 “내가 본 것을 그대로 느껴보면 좋을 것 같다. 홍상수 감독님의 영화는 다양한 해석이 존재할 수 있는 영화라고 생각한다”라며 관객들의 자유로운 감상을 응원하며 관객과의 대화를 마쳤다. 

‘소설가의 영화’는 이혜영과 김민희가 주요 배우로 출연하며 서영화, 권해효, 조윤희, 기주봉, 박미소, 하성국 등이 함께했다. 전국 극장가에서 만나볼 수 있다.",output_2_E_5151302.csv,뉴스,매일경제,600202,20220426,12,33,566
5151341,9045,"`믿듣퍼` 몬스타엑스, 오늘(26일) `셰이프 오브 러브` 컴백","그룹 몬스타엑스가 5개월 만에 새 앨범으로 돌아온다. 

몬스타엑스는 26일 오후 6시 각종 온라인 음원 사이트를 통해 열한 번째 미니앨범 `셰이프 오브 러브(SHAPE of LOVE)`를 발매한다. 

새 미니앨범 `셰이프 오브 러브`는 나 자신과 몬스타엑스의 음악 그리고 팬들에 대한 사랑 등 다양한 모습의 사랑을 표현한 앨범이다. 성숙해진 몬스타엑스의 통찰을 보여줌과 동시에 더욱 명확해지고 진화한 몬스타엑스만의 색깔까지 담았다. 

타이틀곡 `러브(LOVE)`는 `갬블러`, `러쉬 아워`에 이어 주헌이 또다시 프로듀싱을 맡은 곡으로, 몬스타엑스가 전하는 사랑의 의미가 고스란히 드러난다. 올드스쿨 느낌을 담은 캐치한 R&B 기타 사운드와 투박하면서도 그루비한 힙합 베이스를 현대적으로 해석해 몬스타엑스 특유의 강렬한 색채와 에너지를 뿜어낸다. 

특히 가사에는 순수한 어린아이처럼 좋아하는 감정을 숨기지 못하고, 나의 모든 걸 다 주고 싶다는 의미의 사랑을 그렸다. 특유의 강렬한 사운드로 몬스타엑스 음악에 대한 사랑을, 가사를 통해서는 팬들을 향한 사랑을 표현하며 다양한 모습의 사랑을 완성했다. 

몬스타엑스는 컴백에 앞서 앨범 프리뷰를 통해 전 수록곡의 하이라이트 음원을 공개하며 완곡에 대한 기대감을 끌어올렸다. 형원과 아이엠이 각각 작사, 작곡, 편곡에 참여한 `버닝 업(Feat. R3HAB)`과 `앤드`는 물론, 세 사람이 함께 작업한 `와일드파이어`까지 `사랑`이라는 주제에 맞춰 표현해 낸 다채로운 트랙리스트가 유기적으로 얽혀 듣는 재미를 더할 전망이다. 

몬스타엑스는 발매일인 26일 오후 8시 글로벌 팬덤 플랫폼 유니버스와 함께 온오프라인 컴백쇼를 개최한다.",output_2_E_5151341.csv,뉴스,매일경제,600204,20220426,7,12,183
5158799,8843,‘파친코’ 감독 신작 ‘애프터 양’ 6월1일 개봉[공식],"‘파친코’ 코고나다 감독과 세계적인 배우 콜린 파렐의 만남으로 기대를 모으는 영화 ‘애프터 양’이 6월 1일 국내 개봉을 확정하고, 메인 포스터를 공개했다. 

영화는 안드로이드 인간 `양`의 기억을 탐험하면서 시작되는 상실과 사랑, 그리고 삶에 관한 가장 아름답고 독창적인 이야기를 담는다. 

애플TV+ 오리지널 시리즈 ‘파친코’의 공동 연출로 이름을 알린 한국계 미국인 코고나다 감독이 ‘콜럼버스’에 이어 선보이는 두 번째 장편 영화이자, ‘미나리’를 비롯한 웰메이드 영화들을 선보여 온 A24의 신작으로 화제를 모은 작품이다. 여기에 알렉산더 와인스틴의 원작 ‘양과의 안녕)’을 바탕으로 한 독창적이면서도 아름다운 스토리, 코고나다 감독의 정교함이 돋보이는 연출, 세계적인 배우 콜린 파렐의 인생 연기, 감성을 극대화시켜주는 음악이 만나 영화의 완성도와 작품성에 대한 기대감을 더욱 고조시킨다. 

‘애프터 양’은 일찌감치 제74회 칸영화제 주목할만한 시선 부문에 공식 초청되고, 올해 열린 제38회 선댄스영화제에서 ‘알프레드 P. 슬로안 상(Alfred P. Sloan Feature Film Prize)’을 수상한 것은 물론 해외 언론과 평단으로부터 극찬세례를 받앗다. 뿐만 아니라 국내에서도 제23회 전주국제영화제 개막작으로 선정돼 예매 오픈 3분 만에 전석 매진, 상영 후에는 뜨거운 박수세례와 찬사를 한 몸에 받으며 단연 최고의 화제작임을 입증했다.",output_2_E_5158799.csv,뉴스,매일경제,600202,20220504,4,6,180
5160174,8823,"지세희, `버터플라이 뮤비 티저 공개...1년만 컴백","`파워 보컬` 지세희가 신곡 `버터플라이(utterfly) 음원 발매를 앞두고 뮤직비디오 티저 영상을 공개했다. 

지세희의 소속사 아츠로이엔티는 6일 0시 지세희 공식 유튜브 채널을 통해 약 1년 만에 돌아온 그의 신곡 `버터플라이 뮤직비디오 티저 영상을 공개했다. 

공개된 영상에는 소속사 식구이자 종합예술인으로 활동하고 있는 스테파니가 지원사격에 나서며 신곡의 제목 `버터플라이처럼 마치 한 마리의 나비가 된 듯한 우아한 몸짓을 선보이고 있어 뮤직비디오 본편에 대한 궁금증을 자아낸다. 

또한 이번 신곡에서는 지세희의 트레이드 마크인 파워풀한 목소리에 한층 업그레이드된 섬세하면서도 청량한 느낌이 더해져 명품 보컬다운 그의 넓은 스펙트럼을 느껴볼 수 있을 예정이다. 

지세희의 신곡 `버터플라이는 희망을 주제로 좌절을 발판 삼아 날아오르자는 이야기를 담고 있어 코로나 팬데믹으로 지쳐 던 많은 대중에게 큰 힘이 될 것으로 기대된다. 

무대를 잡아먹을 듯한 파워풀 한 목소리로 `보이스 코리아` 시즌1 TOP4 멤버로 가창력을 인정받은 지세희는 `아직...`, `이별, 한순간이더라`, `엄마` 등의 곡으로 많은 이들에게 사랑받고 있다. 

한편, 지세희의 신곡 `버터플라이는 오는 5월 10일 오후 6시 멜론, 지니뮤직, 카카오뮤직, 벅스, 플로, 네이버 바이브, 유튜브뮤직 등 각종 음원사이트를 통해 발매된다.",output_2_E_5160174.csv,뉴스,매일경제,600204,20220506,7,7,153
5160783,8818,"‘장르만 로맨스’ 조은지, 신인 감독상 쾌거[백상예술대상 영화]","배우 조은지가 자신의 연출 데뷔작 ‘장르만 로맨스’로 신인 감독상의 영예를 안았다. 

조은지는 6일 오후 경기 고양시 일산 킨텍스 제1전시장 4홀에서 열린 제58회 백상예술대상에서 올해의 신인 감독상 트로피를 거머쥐었다. 

그는 무대에 올라 “진심으로 감사드린다. 지난 시간들이 하나하나 떠오르고 잊고 있었던 감정이 몰려 온다”며 “힘들 때마다 잡아주시고 응원해주신 류승룡 선배님을 비롯해 따뜻한 응원을 보내준 배우분들께 진심으로 감사드린다. 평생 잊지 않겠다”며 눈물의 수상 소감을 밝혔다. 

올해 시상식은 지난해 4월 12일부터 2022년 3월 31일까지 지상파·종편·케이블·OTT·웹에서 제공된 콘텐트나 같은 시기 국내에서 공개한 작품을 대상으로 한다. `다시, 봄`이라는 주제로 글로벌 위상을 떨치고 있는 K 콘텐트를 전 세계가 주목하고 ‘보다’는 의미와 코로나19로 움츠러들었던 대중문화 예술계에 ‘다시 봄이 찾아온다’는 중의적인 의미를 담았다. 

신동엽 수지 박보검이 MC를 맡았고, JTBC·JTBC2·JTBC4에서 생방송으로 중계됐다.",output_2_E_5160783.csv,뉴스,매일경제,600202,20220506,5,8,121
5161004,8814,“강수연 선배님 쾌유 빌어”...설경구·이혜영 최우수연기상[백상예술대상 영화],"배우 설경구·이혜영이 영화 부문 최우수연기상 트로피를 거머쥐었다. 

설경구·이혜영은 6일 오후 경기 고양시 일산 킨텍스 제1전시장 4홀에서 열린 제58회 백상예술대상에서 영화 `킹메이커`와 `당신얼굴 앞에서`로 영화 부문 남녀 최우수연기상을 수상했다. 

먼저 설경구는 ""제게 인기상 투표를 해주신 (이준호씨에게 아깝게 놓쳤지만) 팬 여러분들께 감사드린다. 사랑한다""라며 ""심사위원 선생님들께 감사드린다. 영화 전체를 짊어졌던 이선균 씨께 감사하고 죄송하고 미안하고 그렇다""고 소감을 밝혔다. 

이어 ""강수연 선배님의 쾌유를 빈다""며 ""시청자분들께서도 많이 기도해주시면 감사하겠다""고 덧붙였다. 

배우 강수연은 지난 5일 오후 5시 40분께 서울 강남 자택에서 쓰러졌다. 심정지 상태로 발견된 강수연은 현재 의식 불명 상태로 치료 중이다. 

홍상수 감독의 ‘당신얼굴 앞에서’로 최우수연기상의 주인공이 된 이혜영은 ""홍상수 감독님, 심사위원 선생님들 감사드린다. 제가 연기하는 모습을 지켜본다는 게 때로는 부끄럽고 때로는 후회되고 그냥 조용히 일어나서 극장 문을 나섰던 적이 여러 번 있었다""면서 ""`당신얼굴 앞에서`는 제가 부끄럽지 않았다. 그래서 꼭 받고 싶었다. 이런 기회가 저한테 많을 것 같지 않아서 받았으면 좋겠다고 생각했다""고 말했다. 

그러면서 ""그런데 이번에는 (고)두심이 언니 때문에 안 될 수도 있을 거라 생각했다. 귀한 상을 주셔서 감사드린다. 잘 쓰겠다""며 트로피를 들어 보여 박수를 받았다. 

올해 시상식은 지난해 4월 12일부터 2022년 3월 31일까지 지상파·종편·케이블·OTT·웹에서 제공된 콘텐트나 같은 시기 국내에서 공개한 작품을 대상으로 한다. `다시, 봄`이라는 주제로 글로벌 위상을 떨치고 있는 K 콘텐트를 전 세계가 주목하고 ‘보다’는 의미와 코로나19로 움츠러들었던 대중문화 예술계에 ‘다시 봄이 찾아온다’는 중의적인 의미를 담았다. 

신동엽 수지 박보검이 MC를 맡았고, JTBC·JTBC2·JTBC4에서 생방송으로 중계됐다.",output_2_E_5161004.csv,뉴스,매일경제,600202,20220506,9,18,220
5162011,8794,"갓세븐, 23일 미니앨범 컴백…완전체 합 본다","그룹 갓세븐(GOT7)이 오는 23일 컴백을 확정했다. 

갓세븐(JAY B·마크·잭슨·진영·영재·뱀뱀·유겸)은 9일 0시 공식 SNS를 통해 컴백일과 함께 새 미니앨범 `GOT7`의 앨범 커버 이미지를 공개하며 1년 3개월 만에 컴백 소식을 알렸다. 

공개된 이미지에는 갓세븐 공식 팬클럽 `아가새`(I GOT7)를 상징하는 컬러인 그린을 배경으로 그룹명이자 새 미니앨범명 `GOT7`과 컴백일 5월 23일이 또렷하게 새겨져 있다. 

새 미니앨범 `GOT7`은 자신이 누구인지 무엇인지 잊지 않기 위해, 기다려 준 사람들을 위해, 함께 해주는 모든 분들을 위해, 새로운 발걸음을 위한 시작으로, 가장 갓세븐답고 갓세븐스러운 앨범이라 할 수 있다. 

이로써 갓세븐은 지난해 2월 발표한 디지털 싱글 `앙코르(Encore)` 이후 1년 3개월 만에 발표하는 신보인 동시에 정규 4집 `브리드 오브 러브:라스트 피스(Breath of Love : Last Piece)` 이후 1년 6개월 만에 피지컬 앨범을 발표하게 됐다. 

현재 멤버들이 솔로 앨범, 연기, 뮤지컬, 예능, 광고 등 다양한 개별 활동으로 맹활약 중인 가운데, 갓세븐의 완전체 컴백 소식은 전 세계 글로벌 팬들의 폭발적 반응을 이끌어 냈다. 

2014년 1월 미니 1집 `Got it?`으로 데뷔한 갓세븐은 그간 `A`, `하지하지마`, `딱 좋아 (Just right)`, `니가 하면`, `하드캐리`, `니가 부르는 나의 이름` 등 다수의 히트곡을 탄생시키며 글로벌 K팝 최강자로 자리매김했다. 

특히 갓세븐은 지난해 1월 새로운 미래와 도전을 위해 전 소속사 JYP엔터테인먼트와 원만한 대화 끝에 각자의 길을 선택했지만, 당시 멤버들은 ""팀의 해체는 없다""라고 그룹 활동에 대한 굳은 의지를 밝혔고, 실제 디지털 싱글에 이어 미니앨범까지 발표하며 단단한 팀워크를 자랑했다. 

갓세븐의 새 미니앨범 `GOT7`은 오는 23일 오후 6시 첫 공개된다.",output_2_E_5162011.csv,뉴스,매일경제,600204,20220509,9,9,215
5162084,8789,`닥터 스트레인지2` 개봉 첫 주말 349만 돌파 `흥행 질주`[MK박스오피스],"‘닥터 스트레인지2’가 개봉 첫 주말 박스오피스 1위를 차지했다. 

9일 영화진흥위원회 영화관입장권통합전산망에 따르면 영화 ‘닥터 스트레인지: 대혼돈의 멀티버스’(이하 닥터 스트레인지2)는 지난 6일부터 8일까지 171만 6849명의 관객을 모아 박스오피스 1위에 올랐다. 누적 관객 수는 349만 5714명이다. 

‘닥터 스트레인지2’는 2020~2022 사전 최고 예매량, 최고 오프닝 스코어, 최단기간 300만 돌파를 기록했다. 특히 해당 흥행 스코어는 ‘스파이더맨: 노 웨이 홈’보다 3일 앞선 기록으로, 2018년 1123만 관객을 동원했던 ‘어벤져스: 인피니티 워’와 비슷한 수치를 보이고 있어 관심이 쏠린다. 

영화는 닥터 스트레인지의 두 번째 솔로 무비로, 모든 상상을 초월하는 광기의 멀티버스 속, MCU 사상 최초로 끝없이 펼쳐지는 차원의 균열과 뒤엉킨 시공간을 그린 수퍼내추럴 스릴러 블록버스터다. 

‘광기의 멀티버스’가 깨어나며 벌어지는 충격적인 스토리, 화려한 시각효과 등으로 다채로운 볼거리를 완성했다. 공포 영화 대가로 불리는 샘 레이미 감독이 가미한 호러로 색다른 매력을 더했다. 

닥터 스트레인지 역의 베네딕트 컴버배치, 완다 역의 엘리자베스 올슨 등이 열연을 펼쳤다. 여기에 아메리마 차베즈 역의 소치들 고메즈 등 새로운 캐릭터들이 힘을 보탰다.",output_2_E_5162084.csv,뉴스,매일경제,600202,20220509,6,10,162
5162312,8780,"T1419, `런업`으로 다시 달린다","그룹 T1419(티일사일구)가 신곡 `Run up(런업)`으로 컴백한다. 

T1419는 9일 오후 6시 주요 음원사이트 및 각 SNS 채널을 통해 세 번째 디지털 싱글 앨범 `런업`을 발매하고 본격 컴백 활동에 돌입한다. 

신곡 `런업`은 쉼없이 꿈을 향해 달려가는 아홉 소년의 포부를 그대로 담아낸 곡이다. T1419만의 강렬한 사운드에 청량감을 가미한 이번 곡은 뚜렷한 기승전결과 듣는 내내 지루함 없이 들을 수 있는 멜로디가 특징이다. 특히 화려한 퍼포먼스와 완벽한 조합을 이루는 중독성 강한 훅 멜로디가 인상적이다. 

또한 발매와 동시에 일본 빌보드 인기 앨범 차트와 앨범 판매량 차트의 상위권에 오르는 것은 물론 호주 아이튠즈 K팝 앨범 차트와 K팝 음원 차트 TOP10에도 동시 진입하며 뜨거운 사랑을 받았다. 

T1419는 지난해 1월 `BEFORE SUNRISE Part. 1(비포 선라이즈 파트 1)`으로 가요계에 데뷔했다. T1419는 데뷔 당일 개최한 글로벌 데뷔쇼에서 약 30만 명의 온라인 관객을 운집시키며 K팝 팬들의 관심을 모았다. 

특히 지난해 12월에는 `2021 아시아 아티스트 어워즈`에서 `AAA 포텐셜 상`을 수상하며 뜻깊은 성과를 거두기도 했다.",output_2_E_5162312.csv,뉴스,매일경제,600204,20220509,6,10,141
5163079,8757,"TXT 미니 4집, 뜨거운 반응...아이튠즈 ‘톱 앨범’ 차트 정상","‘4세대 리더’ 투모로우바이투게더가 컴백과 동시에 전 세계 차트를 석권했다. 

투모로우바이투게더(수빈, 연준, 범규, 태현, 휴닝카이)는 지난 9일 발표한 미니 4집 ‘미니소드 2: 서스데이즈 차일드(minisode 2: Thursday`s Child)’로 10일(오전 8시 기준) 월드와이드 아이튠즈 ‘톱 앨범’ 차트 정상과 함께 영국, 일본, 브라질 등 전 세계 43개 국가/지역의 ‘톱 앨범’ 차트 정상을 차지했다. 미국, 캐나다 ‘톱 앨범’ 차트에서도 2위에 올라 북미 지역 내 투모로우바이투게더의 막강한 인기를 입증했다. 

타이틀곡 ‘굿 보이 건 배드(Good Boy Gone Bad)’는 전 세계 19개 국가/지역의 아이튠즈 ‘톱 송’ 차트에서 1위를 기록했고, 뮤직비디오는 공개 약 12시간 만에 5백만 뷰를 돌파하는 등 뜨거운 반응을 얻고 있다. 

‘미니소드 2: 서스데이즈 차일드‘는 ‘꿈의 장’과 ‘혼돈의 장’에 이어 다음 시리즈로 넘어가기 전 발표하는 앨범으로, 첫 이별을 경험한 뒤 느끼는 소년의 복합적인 감정, 그리고 이를 통해 자신과 자신을 둘러싼 세상을 조금 더 알아 가는 소년의 모습을 그린다. 

타이틀곡 ‘굿 보이 건 배드’는 영원할 것만 같았던 첫사랑이 깨진 뒤, 순수했던 소년이 분노와 상실의 감정에 휩싸이게 되는 모습을 담은, 록 사운드가 가미된 하드코어 힙합 장르의 곡이다. 이 노래는 소년이 첫 이별 후 느끼는 다크한 감정에 솔직하게 반응하고 흑화하는 모습을 직관적이고 임팩트 있는 멜로디로 그려 낸 ‘Z세대 이별송’이다.",output_2_E_5163079.csv,뉴스,매일경제,600204,20220510,5,7,210
